19. May 2019 | 20:45:53 | - CheckpointTeleport = 1
19. May 2019 | 20:45:53 | - Airbrake = 150
19. May 2019 | 20:45:53 | - TankMode = 0
19. May 2019 | 20:45:53 | - WarnPlayers = 0
19. May 2019 | 20:45:53 | - SingleplayerCheats = 0
19. May 2019 | 20:45:53 | - MinFPS = 0
19. May 2019 | 20:45:53 | - DisableBadWeapons = 1
19. May 2019 | 20:45:53 | - CBug = 0
19. May 2019 | 20:45:53 | - AntiBugKill = 0
19. May 2019 | 20:45:53 | - NoReload = 0
19. May 2019 | 20:45:53 | - NoReloadForSawnOff = 8
19. May 2019 | 20:45:53 | - ActiveGMC = 0
19. May 2019 | 20:45:53 | - GMCBan = 0
19. May 2019 | 20:45:53 | - ServerSideHealth = 1
19. May 2019 | 20:45:53 | - CheckVMPos = 0
19. May 2019 | 20:45:53 | - QuickTurn = 0
19. May 2019 | 20:45:53 | - VehicleTeleport = 1
19. May 2019 | 20:45:53 | - Wallride = 170
19. May 2019 | 20:45:53 | - DisplayTextDraw = 1
19. May 2019 | 20:45:53 | - AFK = 15
19. May 2019 | 20:45:53 | - PickupTeleport = 1
19. May 2019 | 20:45:53 | - FlyHack = 40
19. May 2019 | 20:45:53 | - JunkBusterChrome = 0
19. May 2019 | 20:45:53 | - CheckWalkAnims = 1
19. May 2019 | 20:45:53 | - ReportMoneyHack = 2
19. May 2019 | 20:45:53 | - SpeedhackAdvanced = 20
19. May 2019 | 20:45:53 | - Joypad = 0
19. May 2019 | 20:45:53 | - ArmedVehicles = 0
19. May 2019 | 20:45:53 | - VehicleRepair = 2
19. May 2019 | 20:45:53 | - TuningHack = 1
19. May 2019 | 20:45:53 | - PayForGuns = 0
19. May 2019 | 20:45:53 | - SpawnVehicles = 1
19. May 2019 | 20:45:53 | - MaxTotalWarnings = 3
19. May 2019 | 20:45:53 | - TooManyWarningsAction = 1
19. May 2019 | 20:45:53 | - AirbrakeDetection = 1
19. May 2019 | 20:45:53 | - SpeedhackDetection = 1
19. May 2019 | 20:45:53 | 0 IP-bans have been loaded.
19. May 2019 | 20:45:53 | 0 temporary bans have been loaded.
19. May 2019 | 20:45:53 | 0 whitelist entries have been loaded.
19. May 2019 | 20:45:53 | 1 blacklist entries have been loaded.
19. May 2019 | 20:45:53 | 12 bad words have been loaded.
19. May 2019 | 20:45:53 | 0 forbidden weapons have been loaded.
19. May 2019 | 20:45:53 | JunkBuster has been configurated.
19. May 2019 | 20:45:53 | JunkBuster (v11) has successfully been loaded.
19. May 2019 | 21:01:55 | Loading JunkBuster...
19. May 2019 | 21:01:55 | Current JunkBuster configuration: 
19. May 2019 | 21:01:55 | - WeaponHack = 1
19. May 2019 | 21:01:55 | - MoneyHack = 1
19. May 2019 | 21:01:55 | - Jetpack = 0
19. May 2019 | 21:01:55 | - HealthHack = 0
19. May 2019 | 21:01:55 | - ArmourHack = 1
19. May 2019 | 21:01:55 | - DriveBy = 3
19. May 2019 | 21:01:55 | - Spam = 1
19. May 2019 | 21:01:55 | - CommandSpam = 0
19. May 2019 | 21:01:55 | - BadWords = 0
19. May 2019 | 21:01:55 | - CarJackHack = 0
19. May 2019 | 21:01:55 | - TeleportHack = 1
19. May 2019 | 21:01:55 | - MaxPing = 1100
19. May 2019 | 21:01:55 | - SpectateHack = 0
19. May 2019 | 21:01:55 | - Blacklist = 1
19. May 2019 | 21:01:55 | - IpBans = 1
19. May 2019 | 21:01:55 | - TempBans = 1
19. May 2019 | 21:01:55 | - SpawnKill = 3
19. May 2019 | 21:01:55 | - CapsLock = 0
19. May 2019 | 21:01:55 | - 3DSpeed = 0
19. May 2019 | 21:01:55 | - MaxSpeed = 280
19. May 2019 | 21:01:55 | - AdminImmunity = 0
19. May 2019 | 21:01:55 | - Advertisement = 0
19. May 2019 | 21:01:55 | - FreezeUpdate = 0
19. May 2019 | 21:01:55 | - SpawnTime = 10
19. May 2019 | 21:01:55 | - CheckpointTeleport = 1
19. May 2019 | 21:01:55 | - Airbrake = 150
19. May 2019 | 21:01:55 | - TankMode = 0
19. May 2019 | 21:01:55 | - WarnPlayers = 0
19. May 2019 | 21:01:55 | - SingleplayerCheats = 0
19. May 2019 | 21:01:55 | - MinFPS = 0
19. May 2019 | 21:01:55 | - DisableBadWeapons = 1
19. May 2019 | 21:01:55 | - CBug = 0
19. May 2019 | 21:01:55 | - AntiBugKill = 0
19. May 2019 | 21:01:55 | - NoReload = 0
19. May 2019 | 21:01:55 | - NoReloadForSawnOff = 8
19. May 2019 | 21:01:55 | - ActiveGMC = 0
19. May 2019 | 21:01:55 | - GMCBan = 0
19. May 2019 | 21:01:55 | - ServerSideHealth = 1
19. May 2019 | 21:01:55 | - CheckVMPos = 0
19. May 2019 | 21:01:55 | - QuickTurn = 0
19. May 2019 | 21:01:55 | - VehicleTeleport = 1
19. May 2019 | 21:01:55 | - Wallride = 170
19. May 2019 | 21:01:55 | - DisplayTextDraw = 1
19. May 2019 | 21:01:55 | - AFK = 15
19. May 2019 | 21:01:55 | - PickupTeleport = 1
19. May 2019 | 21:01:55 | - FlyHack = 40
19. May 2019 | 21:01:55 | - JunkBusterChrome = 0
19. May 2019 | 21:01:55 | - CheckWalkAnims = 1
19. May 2019 | 21:01:55 | - ReportMoneyHack = 2
19. May 2019 | 21:01:55 | - SpeedhackAdvanced = 20
19. May 2019 | 21:01:55 | - Joypad = 0
19. May 2019 | 21:01:55 | - ArmedVehicles = 0
19. May 2019 | 21:01:55 | - VehicleRepair = 2
19. May 2019 | 21:01:55 | - TuningHack = 1
19. May 2019 | 21:01:55 | - PayForGuns = 0
19. May 2019 | 21:01:55 | - SpawnVehicles = 1
19. May 2019 | 21:01:55 | - MaxTotalWarnings = 3
19. May 2019 | 21:01:55 | - TooManyWarningsAction = 1
19. May 2019 | 21:01:55 | - AirbrakeDetection = 1
19. May 2019 | 21:01:55 | - SpeedhackDetection = 1
19. May 2019 | 21:01:55 | 0 IP-bans have been loaded.
19. May 2019 | 21:01:55 | 0 temporary bans have been loaded.
19. May 2019 | 21:01:55 | 0 whitelist entries have been loaded.
19. May 2019 | 21:01:55 | 1 blacklist entries have been loaded.
19. May 2019 | 21:01:55 | 12 bad words have been loaded.
19. May 2019 | 21:01:55 | 0 forbidden weapons have been loaded.
19. May 2019 | 21:01:55 | JunkBuster has been configurated.
19. May 2019 | 21:01:55 | JunkBuster (v11) has successfully been loaded.
20. May 2019 | 02:09:36 | ]iL[Bryle] (190.150.219.79) has been kicked for Ping MAX. excedido. [1192 - 1100].
20. May 2019 | 02:40:59 | Loading JunkBuster...
20. May 2019 | 02:40:59 | Current JunkBuster configuration: 
20. May 2019 | 02:40:59 | - WeaponHack = 1
20. May 2019 | 02:40:59 | - MoneyHack = 1
20. May 2019 | 02:40:59 | - Jetpack = 0
20. May 2019 | 02:40:59 | - HealthHack = 0
20. May 2019 | 02:40:59 | - ArmourHack = 1
20. May 2019 | 02:40:59 | - DriveBy = 3
20. May 2019 | 02:40:59 | - Spam = 1
20. May 2019 | 02:40:59 | - CommandSpam = 0
20. May 2019 | 02:40:59 | - BadWords = 0
20. May 2019 | 02:40:59 | - CarJackHack = 0
20. May 2019 | 02:40:59 | - TeleportHack = 1
20. May 2019 | 02:40:59 | - MaxPing = 1100
20. May 2019 | 02:40:59 | - SpectateHack = 0
20. May 2019 | 02:40:59 | - Blacklist = 1
20. May 2019 | 02:40:59 | - IpBans = 1
20. May 2019 | 02:40:59 | - TempBans = 1
20. May 2019 | 02:40:59 | - SpawnKill = 3
20. May 2019 | 02:40:59 | - CapsLock = 0
20. May 2019 | 02:40:59 | - 3DSpeed = 0
20. May 2019 | 02:40:59 | - MaxSpeed = 280
20. May 2019 | 02:40:59 | - AdminImmunity = 0
20. May 2019 | 02:40:59 | - Advertisement = 0
20. May 2019 | 02:40:59 | - FreezeUpdate = 0
20. May 2019 | 02:40:59 | - SpawnTime = 10
20. May 2019 | 02:40:59 | - CheckpointTeleport = 1
20. May 2019 | 02:40:59 | - Airbrake = 150
20. May 2019 | 02:40:59 | - TankMode = 0
20. May 2019 | 02:40:59 | - WarnPlayers = 0
20. May 2019 | 02:40:59 | - SingleplayerCheats = 0
20. May 2019 | 02:40:59 | - MinFPS = 0
20. May 2019 | 02:40:59 | - DisableBadWeapons = 1
20. May 2019 | 02:40:59 | - CBug = 0
20. May 2019 | 02:40:59 | - AntiBugKill = 0
20. May 2019 | 02:40:59 | - NoReload = 0
20. May 2019 | 02:40:59 | - NoReloadForSawnOff = 8
20. May 2019 | 02:40:59 | - ActiveGMC = 0
20. May 2019 | 02:40:59 | - GMCBan = 0
20. May 2019 | 02:40:59 | - ServerSideHealth = 1
20. May 2019 | 02:40:59 | - CheckVMPos = 0
20. May 2019 | 02:40:59 | - QuickTurn = 0
20. May 2019 | 02:40:59 | - VehicleTeleport = 1
20. May 2019 | 02:40:59 | - Wallride = 170
20. May 2019 | 02:40:59 | - DisplayTextDraw = 1
20. May 2019 | 02:40:59 | - AFK = 15
20. May 2019 | 02:40:59 | - PickupTeleport = 1
20. May 2019 | 02:40:59 | - FlyHack = 40
20. May 2019 | 02:40:59 | - JunkBusterChrome = 0
20. May 2019 | 02:40:59 | - CheckWalkAnims = 1
20. May 2019 | 02:40:59 | - ReportMoneyHack = 2
20. May 2019 | 02:40:59 | - SpeedhackAdvanced = 20
20. May 2019 | 02:40:59 | - Joypad = 0
20. May 2019 | 02:40:59 | - ArmedVehicles = 0
20. May 2019 | 02:40:59 | - VehicleRepair = 2
20. May 2019 | 02:40:59 | - TuningHack = 1
20. May 2019 | 02:40:59 | - PayForGuns = 0
20. May 2019 | 02:40:59 | - SpawnVehicles = 1
20. May 2019 | 02:40:59 | - MaxTotalWarnings = 3
20. May 2019 | 02:40:59 | - TooManyWarningsAction = 1
20. May 2019 | 02:40:59 | - AirbrakeDetection = 1
20. May 2019 | 02:40:59 | - SpeedhackDetection = 1
20. May 2019 | 02:40:59 | 0 IP-bans have been loaded.
20. May 2019 | 02:40:59 | 0 temporary bans have been loaded.
20. May 2019 | 02:40:59 | 0 whitelist entries have been loaded.
20. May 2019 | 02:40:59 | 1 blacklist entries have been loaded.
20. May 2019 | 02:40:59 | 12 bad words have been loaded.
20. May 2019 | 02:40:59 | 0 forbidden weapons have been loaded.
20. May 2019 | 02:40:59 | JunkBuster has been configurated.
20. May 2019 | 02:40:59 | JunkBuster (v11) has successfully been loaded.
20. May 2019 | 02:55:38 | IP 167.250.183.45 has logged in as RCON-admin
20. May 2019 | 02:55:50 | ]iL[Bryle] (190.150.219.79) has been banned for claro [5 dÃ­a(s)].
20. May 2019 | 02:56:07 | Player ']iL[Bryle]' (190.150.219.79) has been unbanned.
20. May 2019 | 03:00:10 | Jefferson[iL] has been muted for 120 second(s) because of Flood.
20. May 2019 | 03:00:20 | Loading JunkBuster...
20. May 2019 | 03:00:20 | Current JunkBuster configuration: 
20. May 2019 | 03:00:20 | - WeaponHack = 1
20. May 2019 | 03:00:20 | - MoneyHack = 1
20. May 2019 | 03:00:20 | - Jetpack = 0
20. May 2019 | 03:00:20 | - HealthHack = 0
20. May 2019 | 03:00:20 | - ArmourHack = 1
20. May 2019 | 03:00:20 | - DriveBy = 3
20. May 2019 | 03:00:20 | - Spam = 1
20. May 2019 | 03:00:20 | - CommandSpam = 0
20. May 2019 | 03:00:20 | - BadWords = 0
20. May 2019 | 03:00:20 | - CarJackHack = 0
20. May 2019 | 03:00:20 | - TeleportHack = 1
20. May 2019 | 03:00:20 | - MaxPing = 1100
20. May 2019 | 03:00:20 | - SpectateHack = 0
20. May 2019 | 03:00:20 | - Blacklist = 1
20. May 2019 | 03:00:20 | - IpBans = 1
20. May 2019 | 03:00:20 | - TempBans = 1
20. May 2019 | 03:00:20 | - SpawnKill = 3
20. May 2019 | 03:00:20 | - CapsLock = 0
20. May 2019 | 03:00:20 | - 3DSpeed = 0
20. May 2019 | 03:00:20 | - MaxSpeed = 280
20. May 2019 | 03:00:20 | - AdminImmunity = 0
20. May 2019 | 03:00:20 | - Advertisement = 0
20. May 2019 | 03:00:20 | - FreezeUpdate = 0
20. May 2019 | 03:00:20 | - SpawnTime = 10
20. May 2019 | 03:00:20 | - CheckpointTeleport = 1
20. May 2019 | 03:00:20 | - Airbrake = 150
20. May 2019 | 03:00:20 | - TankMode = 0
20. May 2019 | 03:00:20 | - WarnPlayers = 0
20. May 2019 | 03:00:20 | - SingleplayerCheats = 0
20. May 2019 | 03:00:20 | - MinFPS = 0
20. May 2019 | 03:00:20 | - DisableBadWeapons = 1
20. May 2019 | 03:00:20 | - CBug = 0
20. May 2019 | 03:00:20 | - AntiBugKill = 0
20. May 2019 | 03:00:20 | - NoReload = 0
20. May 2019 | 03:00:20 | - NoReloadForSawnOff = 8
20. May 2019 | 03:00:20 | - ActiveGMC = 0
20. May 2019 | 03:00:20 | - GMCBan = 0
20. May 2019 | 03:00:20 | - ServerSideHealth = 1
20. May 2019 | 03:00:20 | - CheckVMPos = 0
20. May 2019 | 03:00:20 | - QuickTurn = 0
20. May 2019 | 03:00:20 | - VehicleTeleport = 1
20. May 2019 | 03:00:20 | - Wallride = 170
20. May 2019 | 03:00:20 | - DisplayTextDraw = 1
20. May 2019 | 03:00:20 | - AFK = 15
20. May 2019 | 03:00:20 | - PickupTeleport = 1
20. May 2019 | 03:00:20 | - FlyHack = 40
20. May 2019 | 03:00:20 | - JunkBusterChrome = 0
20. May 2019 | 03:00:20 | - CheckWalkAnims = 1
20. May 2019 | 03:00:20 | - ReportMoneyHack = 2
20. May 2019 | 03:00:20 | - SpeedhackAdvanced = 20
20. May 2019 | 03:00:20 | - Joypad = 0
20. May 2019 | 03:00:20 | - ArmedVehicles = 0
20. May 2019 | 03:00:20 | - VehicleRepair = 2
20. May 2019 | 03:00:20 | - TuningHack = 1
20. May 2019 | 03:00:20 | - PayForGuns = 0
20. May 2019 | 03:00:20 | - SpawnVehicles = 1
20. May 2019 | 03:00:20 | - MaxTotalWarnings = 3
20. May 2019 | 03:00:20 | - TooManyWarningsAction = 1
20. May 2019 | 03:00:20 | - AirbrakeDetection = 1
20. May 2019 | 03:00:20 | - SpeedhackDetection = 1
20. May 2019 | 03:00:20 | 0 IP-bans have been loaded.
20. May 2019 | 03:00:20 | 0 temporary bans have been loaded.
20. May 2019 | 03:00:20 | 0 whitelist entries have been loaded.
20. May 2019 | 03:00:20 | 1 blacklist entries have been loaded.
20. May 2019 | 03:00:20 | 12 bad words have been loaded.
20. May 2019 | 03:00:20 | 0 forbidden weapons have been loaded.
20. May 2019 | 03:00:20 | JunkBuster has been configurated.
20. May 2019 | 03:00:20 | JunkBuster (v11) has successfully been loaded.
20. May 2019 | 03:02:34 | Loading JunkBuster...
20. May 2019 | 03:02:35 | Current JunkBuster configuration: 
20. May 2019 | 03:02:35 | - WeaponHack = 1
20. May 2019 | 03:02:35 | - MoneyHack = 1
20. May 2019 | 03:02:35 | - Jetpack = 0
20. May 2019 | 03:02:35 | - HealthHack = 0
20. May 2019 | 03:02:35 | - ArmourHack = 1
20. May 2019 | 03:02:35 | - DriveBy = 3
20. May 2019 | 03:02:35 | - Spam = 1
20. May 2019 | 03:02:35 | - CommandSpam = 0
20. May 2019 | 03:02:35 | - BadWords = 0
20. May 2019 | 03:02:35 | - CarJackHack = 0
20. May 2019 | 03:02:35 | - TeleportHack = 1
20. May 2019 | 03:02:35 | - MaxPing = 1100
20. May 2019 | 03:02:35 | - SpectateHack = 0
20. May 2019 | 03:02:35 | - Blacklist = 1
20. May 2019 | 03:02:35 | - IpBans = 1
20. May 2019 | 03:02:35 | - TempBans = 1
20. May 2019 | 03:02:35 | - SpawnKill = 3
20. May 2019 | 03:02:35 | - CapsLock = 0
20. May 2019 | 03:02:35 | - 3DSpeed = 0
20. May 2019 | 03:02:35 | - MaxSpeed = 280
20. May 2019 | 03:02:35 | - AdminImmunity = 0
20. May 2019 | 03:02:35 | - Advertisement = 0
20. May 2019 | 03:02:35 | - FreezeUpdate = 0
20. May 2019 | 03:02:35 | - SpawnTime = 10
20. May 2019 | 03:02:35 | - CheckpointTeleport = 1
20. May 2019 | 03:02:35 | - Airbrake = 150
20. May 2019 | 03:02:35 | - TankMode = 0
20. May 2019 | 03:02:35 | - WarnPlayers = 0
20. May 2019 | 03:02:35 | - SingleplayerCheats = 0
20. May 2019 | 03:02:35 | - MinFPS = 0
20. May 2019 | 03:02:35 | - DisableBadWeapons = 1
20. May 2019 | 03:02:35 | - CBug = 0
20. May 2019 | 03:02:35 | - AntiBugKill = 0
20. May 2019 | 03:02:35 | - NoReload = 0
20. May 2019 | 03:02:35 | - NoReloadForSawnOff = 8
20. May 2019 | 03:02:35 | - ActiveGMC = 0
20. May 2019 | 03:02:35 | - GMCBan = 0
20. May 2019 | 03:02:35 | - ServerSideHealth = 1
20. May 2019 | 03:02:35 | - CheckVMPos = 0
20. May 2019 | 03:02:35 | - QuickTurn = 0
20. May 2019 | 03:02:35 | - VehicleTeleport = 1
20. May 2019 | 03:02:35 | - Wallride = 170
20. May 2019 | 03:02:35 | - DisplayTextDraw = 1
20. May 2019 | 03:02:35 | - AFK = 15
20. May 2019 | 03:02:35 | - PickupTeleport = 1
20. May 2019 | 03:02:35 | - FlyHack = 40
20. May 2019 | 03:02:35 | - JunkBusterChrome = 0
20. May 2019 | 03:02:35 | - CheckWalkAnims = 1
20. May 2019 | 03:02:35 | - ReportMoneyHack = 2
20. May 2019 | 03:02:35 | - SpeedhackAdvanced = 20
20. May 2019 | 03:02:35 | - Joypad = 0
20. May 2019 | 03:02:35 | - ArmedVehicles = 0
20. May 2019 | 03:02:35 | - VehicleRepair = 2
20. May 2019 | 03:02:35 | - TuningHack = 1
20. May 2019 | 03:02:35 | - PayForGuns = 0
20. May 2019 | 03:02:35 | - SpawnVehicles = 1
20. May 2019 | 03:02:35 | - MaxTotalWarnings = 3
20. May 2019 | 03:02:35 | - TooManyWarningsAction = 1
20. May 2019 | 03:02:35 | - AirbrakeDetection = 1
20. May 2019 | 03:02:35 | - SpeedhackDetection = 1
20. May 2019 | 03:02:35 | 0 IP-bans have been loaded.
20. May 2019 | 03:02:35 | 0 temporary bans have been loaded.
20. May 2019 | 03:02:35 | 0 whitelist entries have been loaded.
20. May 2019 | 03:02:35 | 1 blacklist entries have been loaded.
20. May 2019 | 03:02:35 | 12 bad words have been loaded.
20. May 2019 | 03:02:35 | 0 forbidden weapons have been loaded.
20. May 2019 | 03:02:35 | JunkBuster has been configurated.
20. May 2019 | 03:02:35 | JunkBuster (v11) has successfully been loaded.
20. May 2019 | 03:02:59 | IP 167.250.183.45 attempted to log in as RCON-admin with password 'Pass554gpserver'.
20. May 2019 | 03:03:14 | IP 167.250.183.45 has logged in as RCON-admin
20. May 2019 | 03:15:21 | IP 190.150.219.79 attempted to log in as RCON-admin with password 'GP-T/COMPRAR'.
20. May 2019 | 03:15:37 | IP 190.150.219.79 has logged in as RCON-admin
20. May 2019 | 03:35:32 | Jefferson[iL] has been muted for 120 second(s) because of Flood.
20. May 2019 | 03:44:17 | ]iL[Bryle] (190.150.219.79) has been kicked for Tiempo AFK excedido [15 Minutos].
20. May 2019 | 03:45:50 | Loading JunkBuster...
20. May 2019 | 03:45:50 | Current JunkBuster configuration: 
20. May 2019 | 03:45:50 | - WeaponHack = 1
20. May 2019 | 03:45:50 | - MoneyHack = 1
20. May 2019 | 03:45:50 | - Jetpack = 0
20. May 2019 | 03:45:50 | - HealthHack = 0
20. May 2019 | 03:45:50 | - ArmourHack = 1
20. May 2019 | 03:45:50 | - DriveBy = 3
20. May 2019 | 03:45:50 | - Spam = 1
20. May 2019 | 03:45:50 | - CommandSpam = 0
20. May 2019 | 03:45:50 | - BadWords = 0
20. May 2019 | 03:45:50 | - CarJackHack = 0
20. May 2019 | 03:45:50 | - TeleportHack = 1
20. May 2019 | 03:45:50 | - MaxPing = 1100
20. May 2019 | 03:45:50 | - SpectateHack = 0
20. May 2019 | 03:45:50 | - Blacklist = 1
20. May 2019 | 03:45:50 | - IpBans = 1
20. May 2019 | 03:45:50 | - TempBans = 1
20. May 2019 | 03:45:50 | - SpawnKill = 3
20. May 2019 | 03:45:50 | - CapsLock = 0
20. May 2019 | 03:45:50 | - 3DSpeed = 0
20. May 2019 | 03:45:50 | - MaxSpeed = 280
20. May 2019 | 03:45:50 | - AdminImmunity = 0
20. May 2019 | 03:45:50 | - Advertisement = 0
20. May 2019 | 03:45:50 | - FreezeUpdate = 0
20. May 2019 | 03:45:50 | - SpawnTime = 10
20. May 2019 | 03:45:50 | - CheckpointTeleport = 1
20. May 2019 | 03:45:50 | - Airbrake = 150
20. May 2019 | 03:45:50 | - TankMode = 0
20. May 2019 | 03:45:50 | - WarnPlayers = 0
20. May 2019 | 03:45:50 | - SingleplayerCheats = 0
20. May 2019 | 03:45:50 | - MinFPS = 0
20. May 2019 | 03:45:50 | - DisableBadWeapons = 1
20. May 2019 | 03:45:50 | - CBug = 0
20. May 2019 | 03:45:50 | - AntiBugKill = 0
20. May 2019 | 03:45:50 | - NoReload = 0
20. May 2019 | 03:45:50 | - NoReloadForSawnOff = 8
20. May 2019 | 03:45:50 | - ActiveGMC = 0
20. May 2019 | 03:45:50 | - GMCBan = 0
20. May 2019 | 03:45:50 | - ServerSideHealth = 1
20. May 2019 | 03:45:50 | - CheckVMPos = 0
20. May 2019 | 03:45:50 | - QuickTurn = 0
20. May 2019 | 03:45:50 | - VehicleTeleport = 1
20. May 2019 | 03:45:50 | - Wallride = 170
20. May 2019 | 03:45:50 | - DisplayTextDraw = 1
20. May 2019 | 03:45:50 | - AFK = 15
20. May 2019 | 03:45:50 | - PickupTeleport = 1
20. May 2019 | 03:45:50 | - FlyHack = 40
20. May 2019 | 03:45:50 | - JunkBusterChrome = 0
20. May 2019 | 03:45:50 | - CheckWalkAnims = 1
20. May 2019 | 03:45:50 | - ReportMoneyHack = 2
20. May 2019 | 03:45:50 | - SpeedhackAdvanced = 20
20. May 2019 | 03:45:50 | - Joypad = 0
20. May 2019 | 03:45:50 | - ArmedVehicles = 0
20. May 2019 | 03:45:50 | - VehicleRepair = 2
20. May 2019 | 03:45:50 | - TuningHack = 1
20. May 2019 | 03:45:50 | - PayForGuns = 0
20. May 2019 | 03:45:50 | - SpawnVehicles = 1
20. May 2019 | 03:45:50 | - MaxTotalWarnings = 3
20. May 2019 | 03:45:50 | - TooManyWarningsAction = 1
20. May 2019 | 03:45:50 | - AirbrakeDetection = 1
20. May 2019 | 03:45:50 | - SpeedhackDetection = 1
20. May 2019 | 03:45:50 | 0 IP-bans have been loaded.
20. May 2019 | 03:45:50 | 0 temporary bans have been loaded.
20. May 2019 | 03:45:50 | 0 whitelist entries have been loaded.
20. May 2019 | 03:45:50 | 1 blacklist entries have been loaded.
20. May 2019 | 03:45:50 | 12 bad words have been loaded.
20. May 2019 | 03:45:50 | 0 forbidden weapons have been loaded.
20. May 2019 | 03:45:50 | JunkBuster has been configurated.
20. May 2019 | 03:45:50 | JunkBuster (v11) has successfully been loaded.
20. May 2019 | 03:46:04 | Loading JunkBuster...
20. May 2019 | 03:46:04 | Current JunkBuster configuration: 
20. May 2019 | 03:46:04 | - WeaponHack = 1
20. May 2019 | 03:46:04 | - MoneyHack = 1
20. May 2019 | 03:46:04 | - Jetpack = 0
20. May 2019 | 03:46:04 | - HealthHack = 0
20. May 2019 | 03:46:04 | - ArmourHack = 1
20. May 2019 | 03:46:04 | - DriveBy = 3
20. May 2019 | 03:46:04 | - Spam = 1
20. May 2019 | 03:46:04 | - CommandSpam = 0
20. May 2019 | 03:46:04 | - BadWords = 0
20. May 2019 | 03:46:04 | - CarJackHack = 0
20. May 2019 | 03:46:04 | - TeleportHack = 1
20. May 2019 | 03:46:04 | - MaxPing = 1100
20. May 2019 | 03:46:04 | - SpectateHack = 0
20. May 2019 | 03:46:04 | - Blacklist = 1
20. May 2019 | 03:46:04 | - IpBans = 1
20. May 2019 | 03:46:04 | - TempBans = 1
20. May 2019 | 03:46:04 | - SpawnKill = 3
20. May 2019 | 03:46:04 | - CapsLock = 0
20. May 2019 | 03:46:04 | - 3DSpeed = 0
20. May 2019 | 03:46:04 | - MaxSpeed = 280
20. May 2019 | 03:46:04 | - AdminImmunity = 0
20. May 2019 | 03:46:04 | - Advertisement = 0
20. May 2019 | 03:46:04 | - FreezeUpdate = 0
20. May 2019 | 03:46:04 | - SpawnTime = 10
20. May 2019 | 03:46:04 | - CheckpointTeleport = 1
20. May 2019 | 03:46:04 | - Airbrake = 150
20. May 2019 | 03:46:04 | - TankMode = 0
20. May 2019 | 03:46:04 | - WarnPlayers = 0
20. May 2019 | 03:46:04 | - SingleplayerCheats = 0
20. May 2019 | 03:46:04 | - MinFPS = 0
20. May 2019 | 03:46:04 | - DisableBadWeapons = 1
20. May 2019 | 03:46:04 | - CBug = 0
20. May 2019 | 03:46:04 | - AntiBugKill = 0
20. May 2019 | 03:46:04 | - NoReload = 0
20. May 2019 | 03:46:04 | - NoReloadForSawnOff = 8
20. May 2019 | 03:46:04 | - ActiveGMC = 0
20. May 2019 | 03:46:04 | - GMCBan = 0
20. May 2019 | 03:46:04 | - ServerSideHealth = 1
20. May 2019 | 03:46:04 | - CheckVMPos = 0
20. May 2019 | 03:46:04 | - QuickTurn = 0
20. May 2019 | 03:46:04 | - VehicleTeleport = 1
20. May 2019 | 03:46:04 | - Wallride = 170
20. May 2019 | 03:46:04 | - DisplayTextDraw = 1
20. May 2019 | 03:46:04 | - AFK = 15
20. May 2019 | 03:46:04 | - PickupTeleport = 1
20. May 2019 | 03:46:04 | - FlyHack = 40
20. May 2019 | 03:46:04 | - JunkBusterChrome = 0
20. May 2019 | 03:46:04 | - CheckWalkAnims = 1
20. May 2019 | 03:46:04 | - ReportMoneyHack = 2
20. May 2019 | 03:46:04 | - SpeedhackAdvanced = 20
20. May 2019 | 03:46:04 | - Joypad = 0
20. May 2019 | 03:46:04 | - ArmedVehicles = 0
20. May 2019 | 03:46:04 | - VehicleRepair = 2
20. May 2019 | 03:46:04 | - TuningHack = 1
20. May 2019 | 03:46:04 | - PayForGuns = 0
20. May 2019 | 03:46:04 | - SpawnVehicles = 1
20. May 2019 | 03:46:04 | - MaxTotalWarnings = 3
20. May 2019 | 03:46:04 | - TooManyWarningsAction = 1
20. May 2019 | 03:46:04 | - AirbrakeDetection = 1
20. May 2019 | 03:46:04 | - SpeedhackDetection = 1
20. May 2019 | 03:46:04 | 0 IP-bans have been loaded.
20. May 2019 | 03:46:04 | 0 temporary bans have been loaded.
20. May 2019 | 03:46:04 | 0 whitelist entries have been loaded.
20. May 2019 | 03:46:04 | 1 blacklist entries have been loaded.
20. May 2019 | 03:46:04 | 12 bad words have been loaded.
20. May 2019 | 03:46:04 | 0 forbidden weapons have been loaded.
20. May 2019 | 03:46:04 | JunkBuster has been configurated.
20. May 2019 | 03:46:04 | JunkBuster (v11) has successfully been loaded.
20. May 2019 | 04:15:02 | Loading JunkBuster...
20. May 2019 | 04:15:02 | Current JunkBuster configuration: 
20. May 2019 | 04:15:02 | - WeaponHack = 1
20. May 2019 | 04:15:02 | - MoneyHack = 1
20. May 2019 | 04:15:02 | - Jetpack = 0
20. May 2019 | 04:15:02 | - HealthHack = 0
20. May 2019 | 04:15:02 | - ArmourHack = 1
20. May 2019 | 04:15:02 | - DriveBy = 3
20. May 2019 | 04:15:02 | - Spam = 1
20. May 2019 | 04:15:02 | - CommandSpam = 0
20. May 2019 | 04:15:02 | - BadWords = 0
20. May 2019 | 04:15:02 | - CarJackHack = 0
20. May 2019 | 04:15:02 | - TeleportHack = 1
20. May 2019 | 04:15:02 | - MaxPing = 1100
20. May 2019 | 04:15:02 | - SpectateHack = 0
20. May 2019 | 04:15:02 | - Blacklist = 1
